trade_date,symbol,close,open,high,low
2024-05-09,STK057,63.026,63.026,63.026,63.026
2024-05-10,STK057,63.9841,63.9841,63.9841,63.9841
2024-05-13,STK057,65.4995,65.4995,65.4995,65.4995
2024-05-14,STK057,64.9086,64.9086,64.9086,64.9086
2024-05-15,STK057,65.3848,65.3848,65.3848,65.3848
2024-05-16,STK057,67.1054,67.1054,67.1054,67.1054
2024-05-17,STK057,66.9507,66.9507,66.9507,66.9507
2024-05-20,STK057,66.564,66.564,66.564,66.564
2024-05-21,STK057,65.0345,65.0345,65.0345,65.0345
2024-05-22,STK057,62.953,62.953,62.953,62.953
2024-05-23,STK057,61.2876,61.2876,61.2876,61.2876
2024-05-24,STK057,59.673,59.673,59.673,59.673
2024-05-27,STK057,61.5586,61.5586,61.5586,61.5586
2024-05-28,STK057,59.583,59.583,59.583,59.583
2024-05-29,STK057,58.9302,58.9302,58.9302,58.9302
2024-05-30,STK057,58.897,58.897,58.897,58.897
2024-05-31,STK057,59.07,59.07,59.07,59.07
2024-06-03,STK057,59.3477,59.3477,59.3477,59.3477
2024-06-04,STK057,60.2198,60.2198,60.2198,60.2198
2024-06-05,STK057,60.3952,60.3952,60.3952,60.3952
2024-06-06,STK057,61.2061,61.2061,61.2061,61.2061
2024-06-07,STK057,62.0736,62.0736,62.0736,62.0736
2024-06-10,STK057,62.4982,62.4982,62.4982,62.4982
2024-06-11,STK057,64.16,64.16,64.16,64.16
2024-06-12,STK057,63.3833,63.3833,63.3833,63.3833
2024-06-13,STK057,61.1033,61.1033,61.1033,61.1033
2024-06-14,STK057,62.1801,62.1801,62.1801,62.1801
2024-06-17,STK057,63.4068,63.4068,63.4068,63.4068
2024-06-18,STK057,66.3475,66.3475,66.3475,66.3475
2024-06-19,STK057,67.8056,67.8056,67.8056,67.8056
2024-06-20,STK057,70.0219,70.0219,70.0219,70.0219
2024-06-21,STK057,71.6722,71.6722,71.6722,71.6722
2024-06-24,STK057,73.3413,73.3413,73.3413,73.3413
2024-06-25,STK057,74.2251,74.2251,74.2251,74.2251
2024-01-02,STK058,133.2324,133.2324,133.2324,133.2324
2024-01-03,STK058,133.8722,133.8722,133.8722,133.8722
2024-01-04,STK058,134.3637,134.3637,134.3637,134.3637
2024-01-05,STK058,132.8248,132.8248,132.8248,132.8248
2024-01-08,STK058,132.1363,132.1363,132.1363,132.1363
2024-01-09,STK058,137.0176,137.0176,137.0176,137.0176
2024-01-10,STK058,134.8501,134.8501,134.8501,134.8501
2024-01-11,STK058,135.0319,135.0319,135.0319,135.0319
2024-01-12,STK058,135.8518,135.8518,135.8518,135.8518
2024-01-15,STK058,133.2149,133.2149,133.2149,133.2149
2024-01-16,STK058,130.5233,130.5233,130.5233,130.5233
2024-01-17,STK058,127.1524,127.1524,127.1524,127.1524
2024-01-18,STK058,128.8612,128.8612,128.8612,128.8612
2024-01-19,STK058,127.7498,127.7498,127.7498,127.7498
2024-01-22,STK058,123.3882,123.3882,123.3882,123.3882
2024-01-23,STK058,118.7234,118.7234,118.7234,118.7234
2024-01-24,STK058,119.1221,119.1221,119.1221,119.1221
2024-01-25,STK058,119.5591,119.5591,119.5591,119.5591
2024-01-26,STK058,119.0137,119.0137,119.0137,119.0137
2024-01-29,STK058,114.8374,114.8374,114.8374,114.8374
2024-01-30,STK058,114.7827,114.7827,114.7827,114.7827
2024-01-31,STK058,117.3481,117.3481,117.3481,117.3481
2024-02-01,STK058,117.4978,117.4978,117.4978,117.4978
2024-02-02,STK058,112.2116,112.2116,112.2116,112.2116
2024-02-05,STK058,111.3098,111.3098,111.3098,111.3098
2024-02-06,STK058,112.9016,112.9016,112.9016,112.9016
2024-02-07,STK058,113.5582,113.5582,113.5582,113.5582
2024-02-08,STK058,114.1888,114.1888,114.1888,114.1888
2024-02-09,STK058,110.789,110.789,110.789,110.789
2024-02-12,STK058,108.2491,108.2491,108.2491,108.2491
2024-02-13,STK058,106.6823,106.6823,106.6823,106.6823
2024-02-14,STK058,102.7037,102.7037,102.7037,102.7037
2024-02-15,STK058,105.7274,105.7274,105.7274,105.7274
2024-02-16,STK058,106.603,106.603,106.603,106.603
2024-02-19,STK058,105.9148,105.9148,105.9148,105.9148
2024-02-20,STK058,106.6858,106.6858,106.6858,106.6858
2024-02-21,STK058,107.6343,107.6343,107.6343,107.6343
2024-02-22,STK058,106.385,106.385,106.385,106.385
2024-02-23,STK058,106.245,106.245,106.245,106.245
2024-02-26,STK058,105.1898,105.1898,105.1898,105.1898
2024-02-27,STK058,112.4081,112.4081,112.4081,112.4081
2024-02-28,STK058,114.8015,114.8015,114.8015,114.8015
2024-02-29,STK058,113.9201,113.9201,113.9201,113.9201
2024-03-01,STK058,118.0839,118.0839,118.0839,118.0839
2024-03-04,STK058,121.7028,121.7028,121.7028,121.7028
2024-03-05,STK058,118.3239,118.3239,118.3239,118.3239
2024-03-06,STK058,116.508,116.508,116.508,116.508
2024-03-07,STK058,118.2682,118.2682,118.2682,118.2682
2024-03-08,STK058,120.7275,120.7275,120.7275,120.7275
2024-03-11,STK058,119.8595,119.8595,119.8595,119.8595
2024-03-12,STK058,118.7004,118.7004,118.7004,118.7004
2024-03-13,STK058,118.5435,118.5435,118.5435,118.5435
2024-03-14,STK058,120.4255,120.4255,120.4255,120.4255
2024-03-15,STK058,118.6851,118.6851,118.6851,118.6851
2024-03-18,STK058,116.9417,116.9417,116.9417,116.9417
2024-03-19,STK058,113.6225,113.6225,113.6225,113.6225
2024-03-20,STK058,110.755,110.755,110.755,110.755
2024-03-21,STK058,113.1005,113.1005,113.1005,113.1005
2024-03-22,STK058,113.3511,113.3511,113.3511,113.3511
2024-03-25,STK058,112.5903,112.5903,112.5903,112.5903
2024-03-26,STK058,116.375,116.375,116.375,116.375
2024-03-27,STK058,120.7764,120.7764,120.7764,120.7764
2024-03-28,STK058,121.7526,121.7526,121.7526,121.7526
2024-03-29,STK058,122.0298,122.0298,122.0298,122.0298
2024-04-01,STK058,120.8789,120.8789,120.8789,120.8789
2024-04-02,STK058,123.981,123.981,123.981,123.981
2024-04-03,STK058,119.8324,119.8324,119.8324,119.8324
2024-04-04,STK058,125.5176,125.5176,125.5176,125.5176
2024-04-05,STK058,128.707,128.707,128.707,128.707
2024-04-08,STK058,125.3684,125.3684,125.3684,125.3684
2024-04-09,STK058,123.1954,123.1954,123.1954,123.1954
2024-04-10,STK058,123.6594,123.6594,123.6594,123.6594
2024-04-11,STK058,122.4669,122.4669,122.4669,122.4669
2024-04-12,STK058,124.2406,124.2406,124.2406,124.2406
2024-04-15,STK058,123.1453,123.1453,123.1453,123.1453
2024-04-16,STK058,129.2363,129.2363,129.2363,129.2363
2024-04-17,STK058,130.4177,130.4177,130.4177,130.4177
2024-04-18,STK058,138.2091,138.2091,138.2091,138.2091
2024-04-19,STK058,139.3474,139.3474,139.3474,139.3474
2024-04-22,STK058,134.0378,134.0378,134.0378,134.0378
2024-04-23,STK058,142.8856,142.8856,142.8856,142.8856
2024-04-24,STK058,145.4309,145.4309,145.4309,145.4309
2024-04-25,STK058,146.9378,146.9378,146.9378,146.9378
2024-04-26,STK058,149.684,149.684,149.684,149.684
2024-04-29,STK058,145.1871,145.1871,145.1871,145.1871
2024-04-30,STK058,137.8873,137.8873,137.8873,137.8873
2024-05-01,STK058,136.9117,136.9117,136.9117,136.9117
2024-05-02,STK058,140.7826,140.7826,140.7826,140.7826
2024-05-03,STK058,141.3213,141.3213,141.3213,141.3213
2024-05-06,STK058,148.6329,148.6329,148.6329,148.6329
2024-05-07,STK058,153.3037,153.3037,153.3037,153.3037
2024-05-08,STK058,152.7789,152.7789,152.7789,152.7789
2024-05-09,STK058,157.2356,157.2356,157.2356,157.2356
2024-05-10,STK058,163.8123,163.8123,163.8123,163.8123
2024-05-13,STK058,163.1099,163.1099,163.1099,163.1099
2024-05-14,STK058,163.603,163.603,163.603,163.603
2024-05-15,STK058,162.4785,162.4785,162.4785,162.4785
2024-05-16,STK058,154.9514,154.9514,154.9514,154.9514
2024-05-17,STK058,156.0348,156.0348,156.0348,156.0348
2024-05-20,STK058,158.6865,158.6865,158.6865,158.6865
2024-05-21,STK058,158.3799,158.3799,158.3799,158.3799
2024-05-22,STK058,158.1082,158.1082,158.1082,158.1082
2024-05-23,STK058,155.8147,155.8147,155.8147,155.8147
2024-05-24,STK058,147.5885,147.5885,147.5885,147.5885
2024-05-27,STK058,154.1475,154.1475,154.1475,154.1475
2024-05-28,STK058,151.6489,151.6489,151.6489,151.6489
2024-05-29,STK058,147.5547,147.5547,147.5547,147.5547
2024-05-30,STK058,151.2061,151.2061,151.2061,151.2061
2024-05-31,STK058,154.2658,154.2658,154.2658,154.2658
2024-06-03,STK058,154.8825,154.8825,154.8825,154.8825
2024-06-04,STK058,157.5876,157.5876,157.5876,157.5876
2024-06-05,STK058,154.7542,154.7542,154.7542,154.7542
2024-06-06,STK058,156.1552,156.1552,156.1552,156.1552
2024-06-07,STK058,163.602,163.602,163.602,163.602
2024-06-10,STK058,158.8522,158.8522,158.8522,158.8522
2024-06-11,STK058,154.0662,154.0662,154.0662,154.0662
2024-06-12,STK058,155.3267,155.3267,155.3267,155.3267
2024-06-13,STK058,155.1828,155.1828,155.1828,155.1828
2024-06-14,STK058,158.7365,158.7365,158.7365,158.7365
2024-06-17,STK058,153.9527,153.9527,153.9527,153.9527
2024-06-18,STK058,146.8499,146.8499,146.8499,146.8499
2024-06-19,STK058,151.3802,151.3802,151.3802,151.3802
2024-06-20,STK058,148.9504,148.9504,148.9504,148.9504
2024-06-21,STK058,146.375,146.375,146.375,146.375
2024-06-24,STK058,138.8234,138.8234,138.8234,138.8234
2024-06-25,STK058,141.8691,141.8691,141.8691,141.8691
2024-01-02,STK059,53.1637,53.1637,53.1637,53.1637
2024-01-03,STK059,53.7951,53.7951,53.7951,53.7951
2024-01-04,STK059,53.9912,53.9912,53.9912,53.9912
2024-01-05,STK059,50.9936,50.9936,50.9936,50.9936
2024-01-08,STK059,49.6435,49.6435,49.6435,49.6435
2024-01-09,STK059,49.1424,49.1424,49.1424,49.1424
2024-01-10,STK059,48.4007,48.4007,48.4007,48.4007
2024-01-11,STK059,47.2901,47.2901,47.2901,47.2901
2024-01-12,STK059,47.493,47.493,47.493,47.493
2024-01-15,STK059,48.6113,48.6113,48.6113,48.6113
2024-01-16,STK059,47.2172,47.2172,47.2172,47.2172
2024-01-17,STK059,47.8516,47.8516,47.8516,47.8516
2024-01-18,STK059,48.7189,48.7189,48.7189,48.7189
2024-01-19,STK059,47.3625,47.3625,47.3625,47.3625
2024-01-22,STK059,46.4817,46.4817,46.4817,46.4817
2024-01-23,STK059,47.2543,47.2543,47.2543,47.2543
2024-01-24,STK059,46.9569,46.9569,46.9569,46.9569
2024-01-25,STK059,48.0269,48.0269,48.0269,48.0269
2024-01-26,STK059,48.6958,48.6958,48.6958,48.6958
2024-01-29,STK059,47.7666,47.7666,47.7666,47.7666
2024-01-30,STK059,46.7325,46.7325,46.7325,46.7325
2024-01-31,STK059,47.5055,47.5055,47.5055,47.5055
2024-02-01,STK059,48.0275,48.0275,48.0275,48.0275
2024-02-02,STK059,46.1545,46.1545,46.1545,46.1545
2024-02-05,STK059,46.4676,46.4676,46.4676,46.4676
2024-02-06,STK059,47.3457,47.3457,47.3457,47.3457
2024-02-07,STK059,46.8597,46.8597,46.8597,46.8597
2024-02-08,STK059,46.2652,46.2652,46.2652,46.2652
2024-02-09,STK059,44.476,44.476,44.476,44.476
2024-02-12,STK059,42.6951,42.6951,42.6951,42.6951
2024-02-13,STK059,44.9339,44.9339,44.9339,44.9339
2024-02-14,STK059,44.5515,44.5515,44.5515,44.5515
2024-02-15,STK059,43.7579,43.7579,43.7579,43.7579
2024-02-16,STK059,42.531,42.531,42.531,42.531
2024-02-19,STK059,41.8129,41.8129,41.8129,41.8129
2024-02-20,STK059,41.1676,41.1676,41.1676,41.1676
2024-02-21,STK059,42.548,42.548,42.548,42.548
2024-02-22,STK059,41.5746,41.5746,41.5746,41.5746
2024-02-23,STK059,40.3774,40.3774,40.3774,40.3774
2024-02-26,STK059,40.9303,40.9303,40.9303,40.9303
2024-02-27,STK059,41.2128,41.2128,41.2128,41.2128
2024-02-28,STK059,40.8991,40.8991,40.8991,40.8991
2024-02-29,STK059,40.9605,40.9605,40.9605,40.9605
2024-03-01,STK059,41.2653,41.2653,41.2653,41.2653
2024-03-04,STK059,41.2834,41.2834,41.2834,41.2834
2024-03-05,STK059,40.1524,40.1524,40.1524,40.1524
2024-03-06,STK059,38.2415,38.2415,38.2415,38.2415
2024-03-07,STK059,38.2059,38.2059,38.2059,38.2059
2024-03-08,STK059,37.5037,37.5037,37.5037,37.5037
2024-03-11,STK059,37.6635,37.6635,37.6635,37.6635
2024-03-12,STK059,35.8595,35.8595,35.8595,35.8595
2024-03-13,STK059,35.8253,35.8253,35.8253,35.8253
2024-03-14,STK059,35.3826,35.3826,35.3826,35.3826
2024-03-15,STK059,36.0148,36.0148,36.0148,36.0148
2024-03-18,STK059,36.1795,36.1795,36.1795,36.1795
2024-03-19,STK059,36.4321,36.4321,36.4321,36.4321
2024-03-20,STK059,35.8435,35.8435,35.8435,35.8435
2024-03-21,STK059,37.331,37.331,37.331,37.331
2024-03-22,STK059,36.856,36.856,36.856,36.856
2024-03-25,STK059,38.066,38.066,38.066,38.066
2024-03-26,STK059,38.0512,38.0512,38.0512,38.0512
2024-03-27,STK059,38.2591,38.2591,38.2591,38.2591
2024-03-28,STK059,38.4976,38.4976,38.4976,38.4976
2024-03-29,STK059,38.5663,38.5663,38.5663,38.5663
2024-04-01,STK059,38.2439,38.2439,38.2439,38.2439
2024-04-02,STK059,38.7317,38.7317,38.7317,38.7317
2024-04-03,STK059,39.8747,39.8747,39.8747,39.8747
2024-04-04,STK059,41.0274,41.0274,41.0274,41.0274
2024-04-05,STK059,41.9571,41.9571,41.9571,41.9571
2024-04-08,STK059,40.7696,40.7696,40.7696,40.7696
2024-04-09,STK059,39.7254,39.7254,39.7254,39.7254
2024-04-10,STK059,39.6875,39.6875,39.6875,39.6875
2024-04-11,STK059,40.317,40.317,40.317,40.317
2024-04-12,STK059,39.9087,39.9087,39.9087,39.9087
2024-04-15,STK059,39.263,39.263,39.263,39.263
2024-04-16,STK059,41.0229,41.0229,41.0229,41.0229
2024-04-17,STK059,42.016,42.016,42.016,42.016
2024-04-18,STK059,43.1433,43.1433,43.1433,43.1433
2024-04-19,STK059,42.4657,42.4657,42.4657,42.4657
2024-04-22,STK059,41.702,41.702,41.702,41.702
2024-04-23,STK059,43.2855,43.2855,43.2855,43.2855
2024-04-24,STK059,42.6948,42.6948,42.6948,42.6948
2024-04-25,STK059,42.1628,42.1628,42.1628,42.1628
2024-04-26,STK059,41.4325,41.4325,41.4325,41.4325
2024-04-29,STK059,40.8674,40.8674,40.8674,40.8674
2024-04-30,STK059,41.3673,41.3673,41.3673,41.3673
2024-05-01,STK059,39.7076,39.7076,39.7076,39.7076
2024-05-02,STK059,40.118,40.118,40.118,40.118
2024-05-03,STK059,39.2624,39.2624,39.2624,39.2624
2024-05-06,STK059,39.5154,39.5154,39.5154,39.5154
2024-05-07,STK059,39.4004,39.4004,39.4004,39.4004
2024-05-08,STK059,39.0551,39.0551,39.0551,39.0551
2024-05-09,STK059,38.8531,38.8531,38.8531,38.8531
2024-05-10,STK059,38.6899,38.6899,38.6899,38.6899
2024-05-13,STK059,38.0991,38.0991,38.0991,38.0991
2024-05-14,STK059,39.5361,39.5361,39.5361,39.5361
2024-05-15,STK059,39.1712,39.1712,39.1712,39.1712
2024-05-16,STK059,39.449,39.449,39.449,39.449
2024-05-17,STK059,38.8881,38.8881,38.8881,38.8881
2024-05-20,STK059,38.5317,38.5317,38.5317,38.5317
2024-05-21,STK059,37.7737,37.7737,37.7737,37.7737
2024-05-22,STK059,38.0728,38.0728,38.0728,38.0728
2024-05-23,STK059,36.927,36.927,36.927,36.927
2024-05-24,STK059,34.8349,34.8349,34.8349,34.8349
2024-05-27,STK059,35.0632,35.0632,35.0632,35.0632
2024-05-28,STK059,34.5853,34.5853,34.5853,34.5853
2024-05-29,STK059,33.7091,33.7091,33.7091,33.7091
2024-05-30,STK059,34.1747,34.1747,34.1747,34.1747
2024-05-31,STK059,31.9652,31.9652,31.9652,31.9652
2024-06-03,STK059,33.0344,33.0344,33.0344,33.0344
2024-06-04,STK059,33.8064,33.8064,33.8064,33.8064
2024-06-05,STK059,33.6231,33.6231,33.6231,33.6231
2024-06-06,STK059,33.635,33.635,33.635,33.635
2024-06-07,STK059,34.5816,34.5816,34.5816,34.5816
2024-06-10,STK059,34.5606,34.5606,34.5606,34.5606
2024-06-11,STK059,33.8409,33.8409,33.8409,33.8409
2024-06-12,STK059,32.8069,32.8069,32.8069,32.8069
2024-06-13,STK059,34.2756,34.2756,34.2756,34.2756
2024-06-14,STK059,35.2742,35.2742,35.2742,35.2742
2024-06-17,STK059,35.4757,35.4757,35.4757,35.4757
2024-06-18,STK059,36.0872,36.0872,36.0872,36.0872
2024-06-19,STK059,36.9176,36.9176,36.9176,36.9176
2024-06-20,STK059,37.8728,37.8728,37.8728,37.8728
2024-06-21,STK059,35.972,35.972,35.972,35.972
2024-06-24,STK059,35.6745,35.6745,35.6745,35.6745
2024-06-25,STK059,35.2354,35.2354,35.2354,35.2354
2024-01-02,STK060,74.5609,74.5609,74.5609,74.5609
2024-01-03,STK060,75.5017,75.5017,75.5017,75.5017
2024-01-04,STK060,73.8688,73.8688,73.8688,73.8688
2024-01-05,STK060,72.2486,72.2486,72.2486,72.2486
2024-01-08,STK060,71.4735,71.4735,71.4735,71.4735
2024-01-09,STK060,71.6109,71.6109,71.6109,71.6109
2024-01-10,STK060,72.372,72.372,72.372,72.372
2024-01-11,STK060,72.5404,72.5404,72.5404,72.5404
2024-01-12,STK060,72.2484,72.2484,72.2484,72.2484
2024-01-15,STK060,72.9384,72.9384,72.9384,72.9384
2024-01-16,STK060,73.8166,73.8166,73.8166,73.8166
2024-01-17,STK060,75.1512,75.1512,75.1512,75.1512
2024-01-18,STK060,75.277,75.277,75.277,75.277
2024-01-19,STK060,74.5079,74.5079,74.5079,74.5079
2024-01-22,STK060,72.7332,72.7332,72.7332,72.7332
2024-01-23,STK060,72.2696,72.2696,72.2696,72.2696
2024-01-24,STK060,72.1215,72.1215,72.1215,72.1215
2024-01-25,STK060,72.5751,72.5751,72.5751,72.5751
2024-01-26,STK060,73.034,73.034,73.034,73.034
2024-01-29,STK060,72.7721,72.7721,72.7721,72.7721
2024-01-30,STK060,72.9527,72.9527,72.9527,72.9527
2024-01-31,STK060,72.9757,72.9757,72.9757,72.9757
2024-02-01,STK060,73.3519,73.3519,73.3519,73.3519
2024-02-02,STK060,72.9159,72.9159,72.9159,72.9159
2024-02-05,STK060,71.7207,71.7207,71.7207,71.7207
2024-02-06,STK060,71.256,71.256,71.256,71.256
2024-02-07,STK060,71.5261,71.5261,71.5261,71.5261
2024-02-08,STK060,71.2082,71.2082,71.2082,71.2082
2024-02-09,STK060,69.6381,69.6381,69.6381,69.6381
2024-02-12,STK060,68.3728,68.3728,68.3728,68.3728
2024-02-13,STK060,68.8884,68.8884,68.8884,68.8884
2024-02-14,STK060,68.0109,68.0109,68.0109,68.0109
2024-02-15,STK060,68.892,68.892,68.892,68.892
2024-02-16,STK060,68.6834,68.6834,68.6834,68.6834
2024-02-19,STK060,67.7826,67.7826,67.7826,67.7826
2024-02-20,STK060,68.6435,68.6435,68.6435,68.6435
2024-02-21,STK060,67.9625,67.9625,67.9625,67.9625
2024-02-22,STK060,67.7692,67.7692,67.7692,67.7692
2024-02-23,STK060,66.8432,66.8432,66.8432,66.8432
2024-02-26,STK060,67.8471,67.8471,67.8471,67.8471
2024-02-27,STK060,69.765,69.765,69.765,69.765
2024-02-28,STK060,68.3849,68.3849,68.3849,68.3849
2024-02-29,STK060,67.1213,67.1213,67.1213,67.1213
2024-03-01,STK060,67.4419,67.4419,67.4419,67.4419
2024-03-04,STK060,67.1763,67.1763,67.1763,67.1763
2024-03-05,STK060,67.4352,67.4352,67.4352,67.4352
2024-03-06,STK060,66.7734,66.7734,66.7734,66.7734
2024-03-07,STK060,67.9655,67.9655,67.9655,67.9655
2024-03-08,STK060,67.6662,67.6662,67.6662,67.6662
2024-03-11,STK060,67.7021,67.7021,67.7021,67.7021
2024-03-12,STK060,66.4861,66.4861,66.4861,66.4861
2024-03-13,STK060,66.7548,66.7548,66.7548,66.7548
2024-03-14,STK060,65.0384,65.0384,65.0384,65.0384
2024-03-15,STK060,65.8642,65.8642,65.8642,65.8642
2024-03-18,STK060,65.2123,65.2123,65.2123,65.2123
2024-03-19,STK060,66.712,66.712,66.712,66.712
2024-03-20,STK060,66.6202,66.6202,66.6202,66.6202
2024-03-21,STK060,67.508,67.508,67.508,67.508
2024-03-22,STK060,67.1722,67.1722,67.1722,67.1722
2024-03-25,STK060,65.7123,65.7123,65.7123,65.7123
2024-03-26,STK060,64.7497,64.7497,64.7497,64.7497
2024-03-27,STK060,64.8804,64.8804,64.8804,64.8804
2024-03-28,STK060,65.6262,65.6262,65.6262,65.6262
2024-03-29,STK060,65.2704,65.2704,65.2704,65.2704
2024-04-01,STK060,64.7538,64.7538,64.7538,64.7538
2024-04-02,STK060,65.213,65.213,65.213,65.213
2024-04-03,STK060,64.6931,64.6931,64.6931,64.6931
2024-04-04,STK060,65.5307,65.5307,65.5307,65.5307
2024-04-05,STK060,65.9648,65.9648,65.9648,65.9648
2024-04-08,STK060,65.7167,65.7167,65.7167,65.7167
2024-04-09,STK060,65.7608,65.7608,65.7608,65.7608
2024-04-10,STK060,65.6154,65.6154,65.6154,65.6154
2024-04-11,STK060,65.8237,65.8237,65.8237,65.8237
2024-04-12,STK060,67.0786,67.0786,67.0786,67.0786
2024-04-15,STK060,67.048,67.048,67.048,67.048
2024-04-16,STK060,68.6774,68.6774,68.6774,68.6774
2024-04-17,STK060,68.3796,68.3796,68.3796,68.3796
2024-04-18,STK060,68.1034,68.1034,68.1034,68.1034
2024-04-19,STK060,66.2327,66.2327,66.2327,66.2327
2024-04-22,STK060,65.9818,65.9818,65.9818,65.9818
2024-04-23,STK060,67.4143,67.4143,67.4143,67.4143
2024-04-24,STK060,65.1437,65.1437,65.1437,65.1437
2024-04-25,STK060,65.3649,65.3649,65.3649,65.3649
2024-04-26,STK060,65.9906,65.9906,65.9906,65.9906
2024-04-29,STK060,66.2613,66.2613,66.2613,66.2613
2024-04-30,STK060,64.9833,64.9833,64.9833,64.9833
2024-05-01,STK060,65.1818,65.1818,65.1818,65.1818
2024-05-02,STK060,64.9684,64.9684,64.9684,64.9684
2024-05-03,STK060,65.0775,65.0775,65.0775,65.0775
2024-05-06,STK060,65.655,65.655,65.655,65.655
2024-05-07,STK060,65.9529,65.9529,65.9529,65.9529
2024-05-08,STK060,66.5128,66.5128,66.5128,66.5128
2024-05-09,STK060,66.4601,66.4601,66.4601,66.4601
2024-05-10,STK060,67.0197,67.0197,67.0197,67.0197
2024-05-13,STK060,67.775,67.775,67.775,67.775
2024-05-14,STK060,68.1621,68.1621,68.1621,68.1621
2024-05-15,STK060,66.7655,66.7655,66.7655,66.7655
2024-05-16,STK060,67.8469,67.8469,67.8469,67.8469
2024-05-17,STK060,68.909,68.909,68.909,68.909
2024-05-20,STK060,69.862,69.862,69.862,69.862
2024-05-21,STK060,70.079,70.079,70.079,70.079
2024-05-22,STK060,67.7642,67.7642,67.7642,67.7642
2024-05-23,STK060,66.5315,66.5315,66.5315,66.5315
2024-05-24,STK060,65.7926,65.7926,65.7926,65.7926
2024-05-27,STK060,66.1423,66.1423,66.1423,66.1423
2024-05-28,STK060,66.8982,66.8982,66.8982,66.8982
2024-05-29,STK060,65.4247,65.4247,65.4247,65.4247
2024-05-30,STK060,66.5794,66.5794,66.5794,66.5794
2024-05-31,STK060,66.1643,66.1643,66.1643,66.1643
2024-06-03,STK060,65.5023,65.5023,65.5023,65.5023
2024-06-04,STK060,66.0634,66.0634,66.0634,66.0634
2024-06-05,STK060,67.2401,67.2401,67.2401,67.2401
2024-06-06,STK060,68.3487,68.3487,68.3487,68.3487
2024-06-07,STK060,68.8267,68.8267,68.8267,68.8267
2024-06-10,STK060,68.4214,68.4214,68.4214,68.4214
2024-06-11,STK060,67.2915,67.2915,67.2915,67.2915
2024-06-12,STK060,67.1055,67.1055,67.1055,67.1055
2024-06-13,STK060,66.8569,66.8569,66.8569,66.8569
2024-06-14,STK060,66.7346,66.7346,66.7346,66.7346
2024-06-17,STK060,67.6147,67.6147,67.6147,67.6147
2024-06-18,STK060,68.0153,68.0153,68.0153,68.0153
2024-06-19,STK060,68.4106,68.4106,68.4106,68.4106
2024-06-20,STK060,68.3412,68.3412,68.3412,68.3412
2024-06-21,STK060,68.9252,68.9252,68.9252,68.9252
2024-06-24,STK060,68.4326,68.4326,68.4326,68.4326
2024-06-25,STK060,69.1456,69.1456,69.1456,69.1456
2024-01-02,STK061,104.0443,104.0443,104.0443,104.0443
2024-01-03,STK061,103.524,103.524,103.524,103.524
2024-01-04,STK061,103.3018,103.3018,103.3018,103.3018
2024-01-05,STK061,101.5493,101.5493,101.5493,101.5493
2024-01-08,STK061,102.3161,102.3161,102.3161,102.3161
2024-01-09,STK061,101.9237,101.9237,101.9237,101.9237
2024-01-10,STK061,101.2215,101.2215,101.2215,101.2215
2024-01-11,STK061,99.8897,99.8897,99.8897,99.8897
2024-01-12,STK061,96.5813,96.5813,96.5813,96.5813
2024-01-15,STK061,96.4874,96.4874,96.4874,96.4874
2024-01-16,STK061,98.1486,98.1486,98.1486,98.1486
2024-01-17,STK061,99.5403,99.5403,99.5403,99.5403
2024-01-18,STK061,101.6182,101.6182,101.6182,101.6182
2024-01-19,STK061,100.2543,100.2543,100.2543,100.2543
2024-01-22,STK061,98.1255,98.1255,98.1255,98.1255
2024-01-23,STK061,96.4007,96.4007,96.4007,96.4007
2024-01-24,STK061,95.0778,95.0778,95.0778,95.0778
2024-01-25,STK061,99.4516,99.4516,99.4516,99.4516
2024-01-26,STK061,100.9838,100.9838,100.9838,100.9838
2024-01-29,STK061,98.7691,98.7691,98.7691,98.7691
2024-01-30,STK061,97.166,97.166,97.166,97.166
2024-01-31,STK061,94.9109,94.9109,94.9109,94.9109
2024-02-01,STK061,94.0069,94.0069,94.0069,94.0069
2024-02-02,STK061,94.1504,94.1504,94.1504,94.1504
2024-02-05,STK061,92.8277,92.8277,92.8277,92.8277
2024-02-06,STK061,90.2581,90.2581,90.2581,90.2581
2024-02-07,STK061,89.0629,89.0629,89.0629,89.0629
2024-02-08,STK061,90.5151,90.5151,90.5151,90.5151
2024-02-09,STK061,88.7459,88.7459,88.7459,88.7459
2024-02-12,STK061,87.472,87.472,87.472,87.472
2024-02-13,STK061,87.433,87.433,87.433,87.433
2024-02-14,STK061,91.454,91.454,91.454,91.454
2024-02-15,STK061,93.8344,93.8344,93.8344,93.8344
2024-02-16,STK061,96.4244,96.4244,96.4244,96.4244
2024-02-19,STK061,92.3513,92.3513,92.3513,92.3513
2024-02-20,STK061,92.0925,92.0925,92.0925,92.0925
2024-02-21,STK061,90.9579,90.9579,90.9579,90.9579
2024-02-22,STK061,92.371,92.371,92.371,92.371
2024-02-23,STK061,94.8209,94.8209,94.8209,94.8209
2024-02-26,STK061,95.5371,95.5371,95.5371,95.5371
2024-02-27,STK061,94.5949,94.5949,94.5949,94.5949
2024-02-28,STK061,93.1249,93.1249,93.1249,93.1249
2024-02-29,STK061,93.4174,93.4174,93.4174,93.4174
2024-03-01,STK061,95.1143,95.1143,95.1143,95.1143
2024-03-04,STK061,95.502,95.502,95.502,95.502
2024-03-05,STK061,96.1094,96.1094,96.1094,96.1094
